temp,pres,hum,accel,ts,run_id,floor,day_id,location
23.57,998.21,27.32,-0.49,2021-01-01 00:00:05,0,7,0,buffalo
23.52,998.15,27.36,-0.36,2021-01-01 00:00:06,0,7,0,buffalo
23.52,998.2,27.43,-0.3,2021-01-01 00:00:06,0,7,0,buffalo
23.52,998.2,27.48,-0.54,2021-01-01 00:00:07,0,7,0,buffalo
23.53,998.21,27.52,-0.13,2021-01-01 00:00:08,0,7,0,buffalo
23.53,998.19,27.43,-0.22,2021-01-01 00:00:08,0,7,0,buffalo
23.53,998.19,27.38,-0.37,2021-01-01 00:00:09,0,7,0,buffalo
23.52,998.18,27.3,-0.34,2021-01-01 00:00:09,0,7,0,buffalo
23.52,998.18,27.32,-0.31,2021-01-01 00:00:10,0,7,0,buffalo
23.52,998.18,27.34,-0.37,2021-01-01 00:00:10,0,7,0,buffalo
23.52,998.17,27.36,-0.36,2021-01-01 00:00:11,0,7,0,buffalo
23.52,998.11,27.41,-0.35,2021-01-01 00:00:12,0,7,0,buffalo
23.53,998.19,27.49,-0.27,2021-01-01 00:00:12,0,7,0,buffalo
23.52,998.2,27.53,-0.37,2021-01-01 00:00:13,0,7,0,buffalo
23.52,998.22,27.58,-0.23,2021-01-01 00:00:13,0,7,0,buffalo
23.52,998.17,27.62,-0.33,2021-01-01 00:00:14,0,7,0,buffalo
23.53,998.22,27.67,-0.34,2021-01-01 00:00:15,0,7,0,buffalo
23.53,998.21,27.71,-0.2,2021-01-01 00:00:15,0,7,0,buffalo
23.53,998.27,27.7,-0.26,2021-01-01 00:00:16,0,7,0,buffalo
23.52,998.2,27.75,-0.33,2021-01-01 00:00:16,0,7,0,buffalo
23.52,998.22,27.82,-0.23,2021-01-01 00:00:17,0,7,0,buffalo
23.53,998.22,27.85,-0.36,2021-01-01 00:00:18,0,7,0,buffalo
23.53,998.22,27.86,-0.25,2021-01-01 00:00:18,0,7,0,buffalo
23.52,998.2,27.84,-0.31,2021-01-01 00:00:19,0,7,0,buffalo
23.53,998.22,27.83,-0.25,2021-01-01 00:00:19,0,7,0,buffalo
23.53,998.19,27.84,-0.54,2021-01-01 00:00:20,0,7,0,buffalo
23.53,998.24,27.87,-0.35,2021-01-01 00:00:21,0,7,0,buffalo
23.54,998.15,27.85,-0.32,2021-01-01 00:00:21,0,7,0,buffalo
23.53,998.21,27.84,-0.31,2021-01-01 00:00:22,0,7,0,buffalo
23.54,998.17,27.84,-0.32,2021-01-01 00:00:22,0,7,0,buffalo
23.53,998.21,27.84,-0.38,2021-01-01 00:00:23,0,7,0,buffalo
23.53,998.14,27.85,-0.34,2021-01-01 00:00:24,0,7,0,buffalo
23.55,998.26,27.84,-0.41,2021-01-01 00:00:24,0,7,0,buffalo
23.54,998.2,27.86,-0.42,2021-01-01 00:00:25,0,7,0,buffalo
23.55,998.19,27.84,-0.23,2021-01-01 00:00:26,0,7,0,buffalo
23.55,998.21,27.86,0.0,2021-01-01 00:00:26,0,7,0,buffalo
23.53,998.19,27.85,0.37,2021-01-01 00:00:27,0,7,0,buffalo
23.55,998.18,27.69,-1.43,2021-01-01 00:00:27,0,7,0,buffalo
23.54,998.23,27.38,-1.28,2021-01-01 00:00:28,0,7,0,buffalo
23.54,998.2,27.06,-2.38,2021-01-01 00:00:29,0,7,0,buffalo
23.54,998.2,26.81,-0.2,2021-01-01 00:00:29,0,7,0,buffalo
23.53,998.17,26.5,-0.69,2021-01-01 00:00:30,0,7,0,buffalo
23.53,998.21,26.37,-0.52,2021-01-01 00:00:30,0,7,0,buffalo
23.53,998.19,26.36,-0.5,2021-01-01 00:00:31,0,7,0,buffalo
23.53,998.21,26.41,0.25,2021-01-01 00:00:32,0,7,0,buffalo
23.53,998.21,26.63,0.19,2021-01-01 00:00:32,0,7,0,buffalo
23.53,998.21,26.96,0.17,2021-01-01 00:00:33,0,7,0,buffalo
23.53,998.21,27.24,-0.11,2021-01-01 00:00:33,0,7,0,buffalo
23.53,998.19,27.45,-0.29,2021-01-01 00:00:34,0,7,0,buffalo
23.54,998.26,27.6,-0.27,2021-01-01 00:00:35,0,7,0,buffalo
23.53,998.21,27.69,0.48,2021-01-01 00:00:35,0,7,0,buffalo
23.53,998.22,27.86,0.11,2021-01-01 00:00:36,0,7,0,buffalo
23.53,998.21,28.08,-0.009999999,2021-01-01 00:00:36,0,7,0,buffalo
23.53,998.22,28.24,-0.02,2021-01-01 00:00:37,0,7,0,buffalo
23.53,998.22,28.37,-0.09,2021-01-01 00:00:38,0,7,0,buffalo
23.54,998.26,28.44,0.21,2021-01-01 00:00:38,0,7,0,buffalo
23.54,998.17,28.48,-0.71,2021-01-01 00:00:39,0,7,0,buffalo
23.55,998.24,28.57,-0.56,2021-01-01 00:00:40,0,7,0,buffalo
23.55,998.27,28.67,-0.8,2021-01-01 00:00:40,0,7,0,buffalo
23.55,998.33,28.76,0.37,2021-01-01 00:00:41,0,0,0,buffalo
23.55,998.49,28.83,0.83,2021-01-01 00:00:41,0,0,0,buffalo
23.56,998.59,28.94,1.41,2021-01-01 00:00:42,0,6,0,buffalo
23.55,998.52,29.07,0.74,2021-01-01 00:00:43,0,6,0,buffalo
23.56,998.62,29.2,0.009999999,2021-01-01 00:00:43,0,6,0,buffalo
23.56,998.59,29.33,0.18,2021-01-01 00:00:44,0,6,0,buffalo
23.57,998.57,29.28,-0.69,2021-01-01 00:00:44,0,6,0,buffalo
23.57,998.6,29.23,0.0,2021-01-01 00:00:45,0,6,0,buffalo
23.57,998.6,29.19,0.03,2021-01-01 00:00:46,0,6,0,buffalo
23.57,998.58,29.12,0.06,2021-01-01 00:00:46,0,6,0,buffalo
23.56,998.59,29.03,0.0,2021-01-01 00:00:47,0,6,0,buffalo
23.57,998.66,28.93,-0.05,2021-01-01 00:00:47,0,6,0,buffalo
23.57,998.53,28.84,-0.009999999,2021-01-01 00:00:48,0,6,0,buffalo
23.57,998.6,28.72,0.0,2021-01-01 00:00:49,0,6,0,buffalo
23.57,998.58,28.55,0.02,2021-01-01 00:00:49,0,6,0,buffalo
23.57,998.55,28.44,0.04,2021-01-01 00:00:50,0,6,0,buffalo
23.58,998.56,28.36,0.02,2021-01-01 00:00:51,0,6,0,buffalo
23.58,998.56,28.28,0.04,2021-01-01 00:00:51,0,6,0,buffalo
23.58,998.57,28.22,0.09,2021-01-01 00:00:52,0,6,0,buffalo
23.58,998.57,28.19,-0.009999999,2021-01-01 00:00:52,0,6,0,buffalo
23.59,998.64,28.18,0.02,2021-01-01 00:00:53,0,6,0,buffalo
23.58,998.56,28.15,0.0,2021-01-01 00:00:54,0,6,0,buffalo
23.58,998.6,28.14,-0.05,2021-01-01 00:00:54,0,6,0,buffalo
23.59,998.59,28.13,0.0,2021-01-01 00:00:55,0,6,0,buffalo
23.59,998.53,28.11,0.04,2021-01-01 00:00:56,0,6,0,buffalo
23.59,998.61,28.08,0.0,2021-01-01 00:00:56,0,6,0,buffalo
23.59,998.56,28.06,0.009999999,2021-01-01 00:00:57,0,6,0,buffalo
23.59,998.58,28.06,-0.02,2021-01-01 00:00:57,0,6,0,buffalo
23.59,998.55,28.05,-0.17,2021-01-01 00:00:58,0,6,0,buffalo
23.6,998.54,28.05,0.05,2021-01-01 00:00:59,0,6,0,buffalo
23.6,998.6,28.05,0.07,2021-01-01 00:00:59,0,6,0,buffalo
23.59,998.59,28.04,-1.04,2021-01-01 00:01:00,0,6,0,buffalo
23.6,998.6,28.04,-0.8599999,2021-01-01 00:01:00,0,6,0,buffalo
23.6,998.65,27.99,-0.45,2021-01-01 00:01:01,0,6,0,buffalo
23.59,998.7,27.96,0.45,2021-01-01 00:01:02,0,0,0,buffalo
23.61,998.87,27.91,0.83,2021-01-01 00:01:02,0,0,0,buffalo
23.61,998.91,27.89,0.79,2021-01-01 00:01:03,0,0,0,buffalo
23.61,998.94,27.84,0.42,2021-01-01 00:01:04,0,5,0,buffalo
23.61,998.91,27.8,0.12,2021-01-01 00:01:04,0,5,0,buffalo
23.61,998.95,27.75,0.03,2021-01-01 00:01:05,0,5,0,buffalo
23.61,998.92,27.73,0.12,2021-01-01 00:01:05,0,5,0,buffalo
23.61,998.95,27.7,0.03,2021-01-01 00:01:06,0,5,0,buffalo
23.61,998.91,27.66,0.07,2021-01-01 00:01:06,0,5,0,buffalo
23.62,998.96,27.63,-0.13,2021-01-01 00:01:07,0,5,0,buffalo
23.62,998.99,27.63,-0.17,2021-01-01 00:01:08,0,5,0,buffalo
23.62,998.99,27.62,0.17,2021-01-01 00:01:08,0,5,0,buffalo
23.62,998.99,27.59,0.05,2021-01-01 00:01:09,0,5,0,buffalo
23.62,999.08,27.59,-0.12,2021-01-01 00:01:10,0,5,0,buffalo
23.62,999.08,27.58,0.11,2021-01-01 00:01:10,0,5,0,buffalo
23.63,998.98,27.59,0.12,2021-01-01 00:01:11,0,5,0,buffalo
23.62,998.99,27.58,0.0,2021-01-01 00:01:11,0,5,0,buffalo
23.62,998.93,27.56,-0.009999999,2021-01-01 00:01:12,0,5,0,buffalo
23.63,998.95,27.56,0.05,2021-01-01 00:01:12,0,5,0,buffalo
23.63,999.0,27.55,0.02,2021-01-01 00:01:13,0,5,0,buffalo
23.63,998.98,27.54,-0.03,2021-01-01 00:01:14,0,5,0,buffalo
23.62,998.94,27.53,0.0,2021-01-01 00:01:14,0,5,0,buffalo
23.63,998.96,27.48,0.02,2021-01-01 00:01:15,0,5,0,buffalo
23.63,998.93,27.45,-0.02,2021-01-01 00:01:16,0,5,0,buffalo
23.64,998.94,27.39,-0.04,2021-01-01 00:01:16,0,5,0,buffalo
23.63,998.98,27.31,-0.08,2021-01-01 00:01:17,0,5,0,buffalo
23.64,999.02,27.18,-0.24,2021-01-01 00:01:17,0,5,0,buffalo
23.64,998.97,27.08,-0.35,2021-01-01 00:01:18,0,5,0,buffalo
23.64,998.91,27.04,0.0,2021-01-01 00:01:19,0,5,0,buffalo
23.65,998.95,26.98,0.16,2021-01-01 00:01:19,0,5,0,buffalo
23.64,999.0,26.88,-0.009999999,2021-01-01 00:01:20,0,5,0,buffalo
23.64,998.94,26.85,-0.8599999,2021-01-01 00:01:20,0,0,0,buffalo
23.65,998.87,26.84,-0.68,2021-01-01 00:01:21,0,0,0,buffalo
23.65,999.02,26.8,-0.8599999,2021-01-01 00:01:22,0,0,0,buffalo
23.65,999.1,26.8,-0.78,2021-01-01 00:01:22,0,0,0,buffalo
23.65,999.28,26.83,-0.64,2021-01-01 00:01:23,0,0,0,buffalo
23.65,999.42,26.87,-0.56,2021-01-01 00:01:23,0,0,0,buffalo
23.65,999.6,26.89,0.0,2021-01-01 00:01:24,0,0,0,buffalo
23.65,999.85,26.94,-0.12,2021-01-01 00:01:25,0,0,0,buffalo
23.66,1000.03,26.98,-0.02,2021-01-01 00:01:25,0,0,0,buffalo
23.65,1000.2,27.03,0.41,2021-01-01 00:01:26,0,0,0,buffalo
23.66,1000.41,27.07,0.8,2021-01-01 00:01:26,0,0,0,buffalo
23.66,1000.52,27.08,0.85,2021-01-01 00:01:27,0,0,0,buffalo
23.66,1000.57,27.06,1.03,2021-01-01 00:01:28,0,1,0,buffalo
23.66,1000.72,27.05,0.84,2021-01-01 00:01:28,0,1,0,buffalo
23.67,1000.71,27.02,0.28,2021-01-01 00:01:29,0,1,0,buffalo
23.67,1000.73,26.95,0.17,2021-01-01 00:01:29,0,1,0,buffalo
23.66,1000.64,26.9,0.04,2021-01-01 00:01:30,0,1,0,buffalo
23.68,1000.63,26.83,-0.06,2021-01-01 00:01:31,0,1,0,buffalo
23.67,1000.6,26.76,-0.08,2021-01-01 00:01:31,0,1,0,buffalo
23.66,1000.58,26.69,0.14,2021-01-01 00:01:32,0,1,0,buffalo
23.68,1000.55,26.67,0.05,2021-01-01 00:01:33,0,1,0,buffalo
23.68,1000.58,26.66,0.11,2021-01-01 00:01:33,0,1,0,buffalo
23.68,1000.61,26.65,-0.04,2021-01-01 00:01:34,0,1,0,buffalo
23.68,1000.64,26.62,0.14,2021-01-01 00:01:34,0,1,0,buffalo
23.68,1000.59,26.63,0.15,2021-01-01 00:01:35,0,1,0,buffalo
23.68,1000.61,26.65,0.009999999,2021-01-01 00:01:36,0,1,0,buffalo
23.68,1000.6,26.67,0.09,2021-01-01 00:01:36,0,1,0,buffalo
23.68,1000.61,26.67,0.0,2021-01-01 00:01:37,0,1,0,buffalo
23.69,1000.65,26.69,0.05,2021-01-01 00:01:37,0,1,0,buffalo
23.68,1000.59,26.73,0.0,2021-01-01 00:01:38,0,1,0,buffalo
23.69,1000.57,26.75,0.07,2021-01-01 00:01:39,0,1,0,buffalo
23.68,1000.6,26.76,0.15,2021-01-01 00:01:39,0,1,0,buffalo
23.69,1000.68,26.8,0.06,2021-01-01 00:01:40,0,1,0,buffalo
23.69,1000.62,26.81,0.07,2021-01-01 00:01:40,0,1,0,buffalo
23.69,1000.57,26.83,0.04,2021-01-01 00:01:41,0,1,0,buffalo
23.69,1000.6,26.89,-0.03,2021-01-01 00:01:42,0,1,0,buffalo
23.7,1000.61,26.93,0.04,2021-01-01 00:01:42,0,1,0,buffalo
23.7,1000.66,26.95,0.06,2021-01-01 00:01:43,0,1,0,buffalo
23.69,1000.6,26.94,0.03,2021-01-01 00:01:44,0,1,0,buffalo
23.69,1000.65,26.92,0.09,2021-01-01 00:01:44,0,1,0,buffalo
23.7,1000.62,26.85,-0.009999999,2021-01-01 00:01:45,0,1,0,buffalo
23.7,1000.61,26.77,-0.09,2021-01-01 00:01:45,0,1,0,buffalo
23.7,1000.61,26.72,0.05,2021-01-01 00:01:46,0,1,0,buffalo
23.71,1000.63,26.67,-0.11,2021-01-01 00:01:47,0,1,0,buffalo
23.71,1000.63,26.66,-0.03,2021-01-01 00:01:47,0,1,0,buffalo
23.71,1000.6,26.64,0.06,2021-01-01 00:01:48,0,1,0,buffalo
23.7,1000.56,26.6,-0.009999999,2021-01-01 00:01:48,0,1,0,buffalo
23.7,1000.53,26.61,0.009999999,2021-01-01 00:01:49,0,1,0,buffalo
23.71,1000.63,26.59,-0.72,2021-01-01 00:01:50,0,1,0,buffalo
23.7,1000.62,26.57,-0.78,2021-01-01 00:01:50,0,1,0,buffalo
23.71,1000.72,26.54,-0.45,2021-01-01 00:01:51,0,0,0,buffalo
23.71,1000.85,26.51,0.18,2021-01-01 00:01:52,0,0,0,buffalo
23.71,1001.01,26.5,1.05,2021-01-01 00:01:52,0,0,0,buffalo
23.71,1001.02,26.44,0.85,2021-01-01 00:01:53,0,0,0,buffalo
23.72,1001.06,26.44,0.47,2021-01-01 00:01:53,0,-1,0,buffalo
23.71,1001.1,26.44,0.13,2021-01-01 00:01:54,0,-1,0,buffalo
23.72,1001.08,26.44,-0.07,2021-01-01 00:01:55,0,-1,0,buffalo
23.7,1001.06,26.42,0.04,2021-01-01 00:01:55,0,-1,0,buffalo
23.71,1001.02,26.38,-0.009999999,2021-01-01 00:01:56,0,-1,0,buffalo
23.72,1001.06,26.37,-0.21,2021-01-01 00:01:57,0,-1,0,buffalo
23.72,1001.01,26.35,0.009999999,2021-01-01 00:01:57,0,-1,0,buffalo
23.72,1001.15,26.35,0.05,2021-01-01 00:01:58,0,-1,0,buffalo
23.72,1001.14,26.34,0.11,2021-01-01 00:01:58,0,-1,0,buffalo
23.72,1001.11,26.34,0.09999999,2021-01-01 00:01:59,0,-1,0,buffalo
23.72,1001.09,26.32,-0.14,2021-01-01 00:02:00,0,-1,0,buffalo
23.71,1000.97,26.3,0.31,2021-01-01 00:02:00,0,-1,0,buffalo
23.72,1001.12,26.02,-0.85,2021-01-01 00:02:01,0,-1,0,buffalo
23.73,1001.1,25.82,0.51,2021-01-01 00:02:01,0,-1,0,buffalo
22.76,1001.18,29.89,-0.32,2021-01-01 00:00:05,1,-1,0,buffalo
22.72,1001.21,29.8,-0.09,2021-01-01 00:00:06,1,-1,0,buffalo
22.71,1001.18,29.8,-0.3,2021-01-01 00:00:07,1,-1,0,buffalo
22.71,1001.19,29.81,-0.45,2021-01-01 00:00:07,1,-1,0,buffalo
22.7,1001.17,29.85,-0.4,2021-01-01 00:00:08,1,-1,0,buffalo
22.72,1001.2,29.9,-0.5,2021-01-01 00:00:08,1,-1,0,buffalo
22.72,1001.15,29.96,-0.39,2021-01-01 00:00:09,1,-1,0,buffalo
22.72,1001.21,29.98,-0.16,2021-01-01 00:00:10,1,-1,0,buffalo
22.72,1001.14,30.01,-0.27,2021-01-01 00:00:10,1,-1,0,buffalo
22.72,1001.15,30.04,-0.58,2021-01-01 00:00:11,1,-1,0,buffalo
22.72,1001.17,30.06,-0.81,2021-01-01 00:00:11,1,-1,0,buffalo
22.72,1001.15,30.42,-0.79,2021-01-01 00:00:12,1,-1,0,buffalo
22.73,1001.1,30.62,0.59,2021-01-01 00:00:13,1,-1,0,buffalo
22.73,1001.16,29.41,0.73,2021-01-01 00:00:13,1,-1,0,buffalo
22.73,1001.13,28.73,0.11,2021-01-01 00:00:14,1,-1,0,buffalo
22.73,1001.13,28.11,0.27,2021-01-01 00:00:14,1,-1,0,buffalo
22.73,1001.14,28.27,-0.44,2021-01-01 00:00:15,1,-1,0,buffalo
22.73,1001.2,29.07,0.22,2021-01-01 00:00:16,1,-1,0,buffalo
22.73,1001.14,29.28,-0.16,2021-01-01 00:00:16,1,-1,0,buffalo
22.73,1001.16,29.33,-0.06,2021-01-01 00:00:17,1,-1,0,buffalo
22.73,1001.13,29.36,-0.23,2021-01-01 00:00:17,1,-1,0,buffalo
22.74,1001.13,29.39,-0.08,2021-01-01 00:00:18,1,-1,0,buffalo
22.74,1001.15,29.4,-0.05,2021-01-01 00:00:19,1,-1,0,buffalo
22.74,1001.12,29.41,0.09,2021-01-01 00:00:19,1,-1,0,buffalo
22.74,1001.18,29.45,0.15,2021-01-01 00:00:20,1,-1,0,buffalo
22.74,1001.15,29.49,-0.18,2021-01-01 00:00:20,1,-1,0,buffalo
22.74,1001.15,29.54,-0.31,2021-01-01 00:00:21,1,-1,0,buffalo
22.74,1001.09,29.57,0.07,2021-01-01 00:00:22,1,-1,0,buffalo
22.74,1001.1,29.58,0.08,2021-01-01 00:00:22,1,-1,0,buffalo
22.74,1001.09,29.62,-0.36,2021-01-01 00:00:23,1,-1,0,buffalo
22.74,1001.07,29.64,2.42,2021-01-01 00:00:23,1,-1,0,buffalo
22.75,1001.08,29.71,0.9099999,2021-01-01 00:00:24,1,-1,0,buffalo
22.75,1001.06,29.81,0.62,2021-01-01 00:00:25,1,-1,0,buffalo
22.75,1000.87,29.78,0.48,2021-01-01 00:00:25,1,0,0,buffalo
22.75,1000.7,29.76,0.55,2021-01-01 00:00:26,1,0,0,buffalo
22.76,1000.6,29.87,0.06,2021-01-01 00:00:27,1,0,0,buffalo
22.75,1000.37,30.1,-0.21,2021-01-01 00:00:27,1,0,0,buffalo
22.75,1000.23,30.36,-0.23,2021-01-01 00:00:28,1,0,0,buffalo
22.75,1000.07,30.64,-0.07,2021-01-01 00:00:28,1,0,0,buffalo
22.75,999.87,31.28,0.12,2021-01-01 00:00:29,1,0,0,buffalo
22.76,999.75,31.81,-0.09,2021-01-01 00:00:30,1,0,0,buffalo
22.77,999.4,32.21,-0.3,2021-01-01 00:00:30,1,0,0,buffalo
22.77,999.24,33.16,-0.32,2021-01-01 00:00:31,1,0,0,buffalo
22.79,999.1,34.92,0.009999999,2021-01-01 00:00:31,1,0,0,buffalo
22.8,998.93,35.78,0.009999999,2021-01-01 00:00:32,1,0,0,buffalo
22.8,998.73,35.94,-0.23,2021-01-01 00:00:33,1,0,0,buffalo
22.8,998.57,35.66,-0.14,2021-01-01 00:00:33,1,0,0,buffalo
22.81,998.39,35.45,-0.16,2021-01-01 00:00:34,1,0,0,buffalo
22.81,998.25,35.41,-0.06,2021-01-01 00:00:35,1,0,0,buffalo
22.82,998.05,35.47,-0.22,2021-01-01 00:00:35,1,0,0,buffalo
22.83,997.87,35.25,0.06,2021-01-01 00:00:36,1,0,0,buffalo
22.84,997.67,34.92,-0.31,2021-01-01 00:00:36,1,0,0,buffalo
22.84,997.51,34.73,-0.46,2021-01-01 00:00:37,1,0,0,buffalo
22.84,997.36,34.62,-0.93,2021-01-01 00:00:38,1,0,0,buffalo
22.85,997.28,34.54,-0.85,2021-01-01 00:00:38,1,0,0,buffalo
22.84,997.2,34.34,-0.95,2021-01-01 00:00:39,1,0,0,buffalo
22.84,997.09,34.04,-0.77,2021-01-01 00:00:39,1,10,0,buffalo
22.85,996.99,33.63,-0.62,2021-01-01 00:00:40,1,10,0,buffalo
22.84,997.07,33.24,-0.22,2021-01-01 00:00:41,1,10,0,buffalo
22.85,997.1,32.95,-0.15,2021-01-01 00:00:41,1,10,0,buffalo
22.85,997.11,32.72,-0.19,2021-01-01 00:00:42,1,10,0,buffalo
22.85,997.03,32.53,-0.18,2021-01-01 00:00:43,1,10,0,buffalo
22.85,997.05,32.39,-0.15,2021-01-01 00:00:43,1,10,0,buffalo
22.85,997.05,32.28,-0.25,2021-01-01 00:00:44,1,10,0,buffalo
22.86,997.06,32.23,-0.13,2021-01-01 00:00:44,1,10,0,buffalo
22.86,997.12,32.17,-0.02,2021-01-01 00:00:45,1,10,0,buffalo
22.85,997.08,32.15,0.08,2021-01-01 00:00:46,1,10,0,buffalo
22.85,997.08,32.11,-0.12,2021-01-01 00:00:46,1,10,0,buffalo
22.85,997.11,33.48,-0.3,2021-01-01 00:00:47,1,10,0,buffalo
22.87,997.05,34.41,-0.09999999,2021-01-01 00:00:47,1,10,0,buffalo
22.87,997.08,34.95,-0.04,2021-01-01 00:00:48,1,10,0,buffalo
22.88,997.1,35.14,-0.33,2021-01-01 00:00:49,1,10,0,buffalo
22.87,997.03,34.91,0.2,2021-01-01 00:00:49,1,10,0,buffalo
22.88,997.12,34.66,0.39,2021-01-01 00:00:50,1,10,0,buffalo
22.88,997.02,34.46,-0.51,2021-01-01 00:00:51,1,10,0,buffalo
22.88,997.05,34.29,0.02,2021-01-01 00:00:51,1,10,0,buffalo
22.9,997.12,34.13,-0.2,2021-01-01 00:00:52,1,10,0,buffalo
22.9,997.09,34.04,0.07,2021-01-01 00:00:52,1,10,0,buffalo
22.91,997.09,33.98,-0.11,2021-01-01 00:00:53,1,10,0,buffalo
22.91,997.09,33.82,-0.08,2021-01-01 00:00:54,1,10,0,buffalo
22.91,997.08,33.65,0.009999999,2021-01-01 00:00:54,1,10,0,buffalo
22.9,997.09,33.43,-0.12,2021-01-01 00:00:55,1,10,0,buffalo
22.91,997.11,33.27,-0.16,2021-01-01 00:00:56,1,10,0,buffalo
22.91,997.06,33.2,-0.08,2021-01-01 00:00:56,1,10,0,buffalo
22.91,997.05,33.19,-0.05,2021-01-01 00:00:57,1,10,0,buffalo
22.91,997.05,34.26,0.9799999,2021-01-01 00:00:57,1,10,0,buffalo
22.93,997.11,35.35,0.64,2021-01-01 00:00:58,1,10,0,buffalo
22.92,996.96,35.59,0.62,2021-01-01 00:00:59,1,0,0,buffalo
22.92,996.9,35.56,0.009999999,2021-01-01 00:00:59,1,0,0,buffalo
22.93,996.76,35.51,-0.81,2021-01-01 00:01:00,1,11,0,buffalo
22.94,996.71,35.94,-0.93,2021-01-01 00:01:00,1,11,0,buffalo
22.94,996.71,36.53,-0.51,2021-01-01 00:01:01,1,11,0,buffalo
22.96,996.75,36.8,-0.25,2021-01-01 00:01:02,1,11,0,buffalo
22.95,996.68,36.94,-0.08,2021-01-01 00:01:02,1,11,0,buffalo
22.96,996.64,37.17,-0.12,2021-01-01 00:01:03,1,11,0,buffalo
22.97,996.68,37.37,-0.16,2021-01-01 00:01:03,1,11,0,buffalo
22.97,996.69,37.45,-0.36,2021-01-01 00:01:04,1,11,0,buffalo
22.98,996.72,37.5,-0.18,2021-01-01 00:01:05,1,11,0,buffalo
22.97,996.72,37.56,-0.2,2021-01-01 00:01:05,1,11,0,buffalo
22.97,996.79,37.59,-0.02,2021-01-01 00:01:06,1,11,0,buffalo
22.97,996.85,37.62,-0.09999999,2021-01-01 00:01:06,1,11,0,buffalo
